REGCODE,DIVCODE,STATEFP,COUNTYFP,CSACODE,CBSACODE,METDCODE,METMICSA,CENTOUTL,ADULTMEN,MSM12MTH,MSM5YEAR
3,7,48,451,,41660,,1,1,41556,556,860
3,7,48,453,,12420,,1,1,407740,19886,30741
3,7,48,455,288,26660,,2,2,5468,30,46
3,7,48,457,,,,,,9518,199,307
3,7,48,459,346,30980,,1,2,14435,116,179
3,7,48,461,,,,,,1189,7,10
3,7,48,463,,46620,,2,1,9196,51,78
3,7,48,465,,19620,,2,1,17210,95,146
3,7,48,467,,,,,,19507,202,312
3,7,48,469,544,47020,,1,1,31210,359,555
3,7,48,471,288,26660,,2,1,35031,276,426
3,7,48,473,288,26420,,1,2,16368,357,552
3,7,48,475,,,,,,3803,30,47
3,7,48,477,288,14780,,2,1,12755,131,202
3,7,48,479,,29700,,1,1,78818,673,1040
3,7,48,481,288,20900,,2,1,14677,184,284
3,7,48,483,,,,,,2028,28,44
3,7,48,485,,48660,,1,1,52046,584,902
3,7,48,487,,46900,,2,1,4873,27,41
3,7,48,489,154,39700,,2,1,9023,50,77
3,7,48,491,,12420,,1,1,153418,3712,5738
3,7,48,493,,41700,,1,2,16058,201,310
3,7,48,495,,,,,,2543,14,22
3,7,48,497,206,19100,23104,1,2,22258,409,632
3,7,48,499,,,,,,16389,90,139
3,7,48,501,,,,,,2682,15,23
3,7,48,503,,,,,,6802,79,122
3,7,48,505,,49820,,2,1,4593,25,39
3,7,48,507,,,,,,4077,22,35
4,8,49,1,,,,,,2223,12,19
4,8,49,3,482,36260,,1,1,16574,116,179
4,8,49,5,,30860,,1,1,38609,391,605
4,8,49,7,,39220,,2,1,7694,105,162
4,8,49,9,,,,,,398,2,3
4,8,49,11,482,36260,,1,1,101836,1207,1866
4,8,49,13,,,,,,6428,35,55
4,8,49,15,,,,,,3728,21,32
4,8,49,17,,,,,,2002,11,17
4,8,49,19,,,,,,3599,20,31
4,8,49,21,,16260,,2,1,16120,165,255
4,8,49,23,482,39340,,1,2,3241,23,35
4,8,49,25,,,,,,2649,15,23
4,8,49,27,,,,,,4325,24,37
4,8,49,29,482,36260,,1,2,3094,22,33
4,8,49,31,,,,,,592,3,5
4,8,49,33,,,,,,804,4,7
4,8,49,35,482,41620,,1,1,372182,15036,23244
4,8,49,37,,,,,,4883,27,42
4,8,49,39,,,,,,10480,97,150
4,8,49,41,,,,,,7110,39,60
4,8,49,43,482,44920,,2,1,13934,539,834
4,8,49,45,482,41620,,1,2,18955,408,630
4,8,49,47,,46860,,2,1,11361,278,430
4,8,49,49,482,39340,,1,1,170130,1464,2263
4,8,49,51,482,25720,,2,1,8147,92,142
4,8,49,53,,41100,,1,1,48422,454,701
4,8,49,55,,,,,,1000,5,9
4,8,49,57,482,36260,,1,1,81765,922,1426
1,1,50,1,,,,,,14573,295,457
1,1,50,3,,13540,,2,1,13963,200,309
1,1,50,5,,,,,,12048,376,581
1,1,50,7,,15540,,1,1,61135,1143,1768
1,1,50,9,,13620,,2,2,2552,41,63
1,1,50,11,,15540,,1,2,17871,210,325
1,1,50,13,,15540,,1,2,2794,71,110
1,1,50,15,,,,,,9543,256,395
1,1,50,17,,17200,,2,2,11385,160,247
1,1,50,19,,,,,,10781,178,275
1,1,50,21,,40860,,2,1,24203,407,630
1,1,50,23,,12740,,2,1,23299,312,482
1,1,50,25,,,,,,17196,370,572
1,1,50,27,,17200,,2,1,21989,553,854
3,5,51,1,,,,,,12531,107,166
3,5,51,3,,16820,,1,1,37297,446,690
3,5,51,5,,,,,,6214,70,108
3,5,51,7,,40060,,1,2,4818,60,93
3,5,51,9,,31340,,1,1,11925,188,290
3,5,51,11,,31340,,1,2,5589,39,60
3,5,51,13,548,47900,47894,1,1,89784,6674,10317
3,5,51,15,277,44420,,1,1,29754,275,425
3,5,51,17,,,,,,1781,10,15
3,5,51,19,,31340,,1,1,26584,533,824
3,5,51,21,,,,,,3103,17,26
3,5,51,23,,40220,,1,1,12669,162,250
3,5,51,25,,,,,,7354,182,281
3,5,51,27,,,,,,9812,69,107
3,5,51,29,,16820,,1,2,7756,54,84
3,5,51,31,,31340,,1,1,20785,177,274
3,5,51,33,,40060,,1,2,10719,147,227
3,5,51,35,,,,,,11797,202,312
3,5,51,36,,40060,,1,2,2892,68,106
3,5,51,37,,,,,,4635,25,39
3,5,51,41,,40060,,1,1,112517,1990,3076
3,5,51,43,548,47900,47894,1,2,5426,228,352
3,5,51,45,,40220,,1,2,1800,13,19
3,5,51,47,548,47900,47894,1,2,17836,441,682
3,5,51,49,,,,,,3721,70,108
3,5,51,51,,13720,,2,2,6318,35,54
3,5,51,53,,40060,,1,1,10597,132,205
3,5,51,57,,,,,,4195,23,36
3,5,51,59,548,47900,47894,1,1,408239,11291,17455
3,5,51,61,548,47900,47894,1,1,24149,725,1121
3,5,51,63,,13980,,1,2,5987,78,121
3,5,51,65,,16820,,1,2,8805,86,133
3,5,51,67,,40220,,1,2,21957,554,856
3,5,51,69,548,49020,,1,1,29421,404,624
3,5,51,71,,13980,,1,2,6498,45,70
3,5,51,73,545,47260,,1,1,14116,305,472
3,5,51,75,,40060,,1,2,8473,106,164
3,5,51,77,,,,,,5983,42,64
3,5,51,79,,16820,,1,2,6850,48,74
3,5,51,81,,,,,,6458,36,55
3,5,51,83,,,,,,13181,129,199
3,5,51,85,,40060,,1,1,36504,751,1160
3,5,51,87,,40060,,1,1,108472,2334,3608
3,5,51,89,,32300,,2,1,20116,331,511
3,5,51,91,,,,,,982,5,8
3,5,51,93,545,47260,,1,2,13278,433,669
3,5,51,95,545,47260,,1,2,25605,374,579
3,5,51,97,,,,,,2757,15,23
3,5,51,99,,,,,,8757,228,352
3,5,51,101,,40060,,1,2,5773,121,187
3,5,51,103,,,,,,4353,48,75
3,5,51,105,,,,,,10684,59,91
3,5,51,107,548,47900,47894,1,1,111364,2783,4303
3,5,51,109,,,,,,12731,84,130
3,5,51,111,,,,,,5505,48,74
3,5,51,113,,,,,,5010,178,275
3,5,51,115,545,47260,,1,2,3529,44,68
3,5,51,117,,,,,,12639,162,250
3,5,51,119,,,,,,4494,64,100
3,5,51,121,,13980,,1,1,41455,519,803
3,5,51,125,,16820,,1,2,5815,78,120
3,5,51,127,,40060,,1,2,7411,93,143
3,5,51,131,,,,,,4581,51,79
3,5,51,133,,,,,,4958,27,42
3,5,51,135,,,,,,6678,37,57
3,5,51,137,,,,,,12784,213,330
3,5,51,139,,,,,,9291,145,224
3,5,51,141,,,,,,7310,63,97
3,5,51,143,,19260,,2,1,24384,261,404
3,5,51,145,,40060,,1,2,12351,261,403
3,5,51,147,,,,,,9473,52,81
3,5,51,149,,40060,,1,1,15909,199,307
3,5,51,153,548,47900,47894,1,1,146370,3559,5502
3,5,51,155,,13980,,1,2,13843,97,150
3,5,51,157,548,47900,47894,1,2,3026,185,286
3,5,51,159,,,,,,4368,91,141
3,5,51,161,,40220,,1,1,34118,239,369
3,5,51,163,,,,,,8902,49,76
3,5,51,165,277,25500,,1,1,28482,446,690
3,5,51,167,,,,,,11239,62,96
3,5,51,169,304,28700,,1,2,9278,86,133
3,5,51,171,,,,,,15947,226,349
3,5,51,173,,,,,,12192,128,198
3,5,51,175,,,,,,7706,132,204
3,5,51,177,548,47900,47894,1,2,43714,699,1081
3,5,51,179,548,47900,47894,1,1,47554,1044,1614
3,5,51,181,,,,,,2676,45,69
3,5,51,183,,40060,,1,2,6397,135,208
3,5,51,185,,14140,,2,1,17535,213,329
3,5,51,187,548,47900,47894,1,2,14343,565,873
3,5,51,191,304,28700,,1,2,21451,300,464
3,5,51,193,,,,,,6683,37,57
3,5,51,195,,13720,,2,1,16998,93,145
3,5,51,197,,,,,,11133,210,325
3,5,51,199,545,47260,,1,1,23813,298,460
3,5,51,510,548,47900,47894,1,1,56860,4117,6365
3,5,51,515,,31340,,1,1,2181,15,24
3,5,51,520,304,28700,,1,2,6380,78,121
3,5,51,530,,,,,,2444,13,21
3,5,51,540,,16820,,1,1,17619,250,387
3,5,51,550,545,47260,,1,1,80847,1649,2549
3,5,51,570,,40060,,1,1,6150,132,205
3,5,51,580,,,,,,2225,12,19
3,5,51,590,,19260,,2,1,14918,113,175
3,5,51,595,,,,,,2006,101,157
3,5,51,600,548,47900,47894,1,1,8914,497,768
3,5,51,610,548,47900,47894,1,1,4491,56,87
3,5,51,620,,,,,,2789,15,24
3,5,51,630,548,47900,47894,1,2,9252,373,577
3,5,51,640,,,,,,2386,13,20
3,5,51,650,545,47260,,1,1,49989,1222,1889
3,5,51,660,277,25500,,1,1,19561,432,668
3,5,51,670,,40060,,1,1,7559,122,188
3,5,51,678,,,,,,4079,22,35
3,5,51,680,,31340,,1,1,28156,584,902
3,5,51,683,548,47900,47894,1,1,14101,250,387
3,5,51,685,548,47900,47894,1,1,5459,68,105
3,5,51,690,,32300,,2,1,4699,75,117
3,5,51,700,545,47260,,1,1,65334,1235,1910
3,5,51,710,545,47260,,1,1,101231,4043,6250
3,5,51,720,,13720,,2,1,1296,7,11
3,5,51,730,,40060,,1,1,11571,227,351
3,5,51,735,545,47260,,1,1,4501,56,87
3,5,51,740,545,47260,,1,1,34595,630,973
3,5,51,750,,13980,,1,1,6768,152,235
3,5,51,760,,40060,,1,1,79461,4428,6845
3,5,51,770,,40220,,1,1,35669,678,1048
3,5,51,775,,40220,,1,1,9281,155,240
3,5,51,790,277,44420,,1,1,8404,74,114
3,5,51,800,545,47260,,1,1,29739,427,661
3,5,51,810,545,47260,,1,1,163307,4867,7523
3,5,51,820,277,44420,,1,1,7463,198,306
3,5,51,830,545,47260,,1,2,5991,213,330
3,5,51,840,548,49020,,1,1,9940,70,108
4,9,53,1,393,36830,,2,1,6176,34,53
4,9,53,3,,30300,,1,1,8193,57,89
4,9,53,5,,28420,,1,1,64743,730,1129
4,9,53,7,,48300,,1,1,27221,731,1130
4,9,53,9,,38820,,2,1,28946,461,712
4,9,53,11,440,38900,,1,1,155817,4676,7228
4,9,53,13,,47460,,1,2,1586,57,89
4,9,53,15,440,31020,,1,1,38186,353,546
4,9,53,17,,48300,,1,1,14084,263,406
4,9,53,19,,,,,,3206,18,27
4,9,53,21,,28420,,1,1,28359,418,646
4,9,53,23,,,,,,939,5,8
4,9,53,25,393,34180,,2,1,31774,175,270
4,9,53,27,,10140,,2,1,29273,457,707
4,9,53,29,500,36020,,2,1,30950,366,566
4,9,53,31,,,,,,12580,211,326
4,9,53,33,500,42660,42644,1,1,769969,39946,61752
4,9,53,35,500,14740,,1,1,99957,1382,2136
4,9,53,37,,21260,,2,1,16952,118,183
4,9,53,39,,,,,,7968,58,90
4,9,53,41,500,16500,,2,1,28910,188,290
4,9,53,43,,,,,,4050,22,34
4,9,53,45,500,43220,,2,1,25129,505,780
4,9,53,47,,,,,,15726,125,193
4,9,53,49,,,,,,8488,104,161
4,9,53,51,518,44060,,1,2,5166,106,164
4,9,53,53,500,42660,45104,1,1,297934,6706,10367
4,9,53,55,,,,,,6447,96,149
4,9,53,57,500,34580,,1,1,44441,409,632
4,9,53,59,440,38900,,1,2,4415,55,85
4,9,53,61,500,42660,42644,1,1,274149,6393,9883
4,9,53,63,518,44060,,1,1,178421,2998,4634
4,9,53,65,518,44060,,1,2,16523,143,222
4,9,53,67,500,36500,,1,1,95045,1579,2441
4,9,53,69,,,,,,1562,9,13
4,9,53,71,,47460,,1,1,23431,240,371
4,9,53,73,,13380,,1,1,79184,853,1319
4,9,53,75,446,39420,,2,1,19574,400,618
4,9,53,77,,49420,,1,1,84722,979,1513
3,5,54,1,,,,,,6262,169,262
3,5,54,3,548,25180,,1,1,38966,615,951
3,5,54,5,170,16620,,1,2,9216,93,144
3,5,54,7,,,,,,5868,32,50
3,5,54,9,430,48260,,1,1,9410,146,226
3,5,54,11,170,26580,,1,1,37224,542,838
3,5,54,13,,,,,,3072,17,26
3,5,54,15,170,16620,,1,2,3624,37,57
3,5,54,17,,17220,,2,2,3529,19,30
3,5,54,19,,13220,,1,1,18116,135,208
3,5,54,21,,,,,,4526,25,38
3,5,54,23,,,,,,4643,26,39
3,5,54,25,,,,,,13866,94,145
3,5,54,27,548,49020,,1,2,9505,106,165
3,5,54,29,430,48260,,1,1,11550,101,156
3,5,54,31,,,,,,5497,30,47
3,5,54,33,,17220,,2,1,25876,192,298
3,5,54,35,,,,,,10863,60,92
3,5,54,37,548,47900,47894,1,2,20271,686,1060
3,5,54,39,170,16620,,1,1,72339,1021,1578
3,5,54,41,,,,,,6392,79,121
3,5,54,43,170,26580,,1,2,8222,86,134
3,5,54,45,170,30880,,2,1,14197,111,172
3,5,54,47,,,,,,8471,87,134
3,5,54,49,390,21900,,2,1,21935,234,362
3,5,54,51,,48540,,1,1,12615,98,152
3,5,54,53,,38580,,2,1,10053,88,135
3,5,54,55,,14140,,2,1,23195,158,245
3,5,54,57,,19060,,1,2,10798,76,117
3,5,54,59,,,,,,9998,55,85
3,5,54,61,390,34060,,1,1,42776,781,1208
3,5,54,63,,,,,,5285,29,45
3,5,54,65,,,,,,6895,47,73
3,5,54,67,,,,,,10005,55,85
3,5,54,69,,48540,,1,1,16671,147,227
3,5,54,71,,,,,,3105,17,26
3,5,54,73,,,,,,3254,52,81
3,5,54,75,,,,,,3689,20,31
3,5,54,77,390,34060,,1,2,13956,98,151
3,5,54,79,170,26580,,1,1,20878,161,248
3,5,54,81,,13220,,1,1,31046,309,477
3,5,54,83,,21180,,2,1,12177,274,423
3,5,54,85,,,,,,4043,22,34
3,5,54,87,,,,,,5656,59,91
3,5,54,89,,,,,,5214,81,125
3,5,54,91,,17220,,2,2,6711,37,57
3,5,54,93,,,,,,2834,16,24
3,5,54,95,,,,,,3586,128,198
3,5,54,97,,,,,,9615,53,82
3,5,54,99,170,26580,,1,1,15625,273,423
3,5,54,101,,,,,,3546,20,30
3,5,54,103,,,,,,6284,35,53
3,5,54,105,425,37620,,1,2,2304,16,25
3,5,54,107,425,37620,,1,1,32215,396,613
3,5,54,109,,,,,,9059,108,167
2,3,55,1,,,,,,9490,69,107
2,3,55,3,,,,,,6161,60,93
2,3,55,5,,,,,,17759,129,200
2,3,55,7,,,,,,6263,65,101
2,3,55,9,267,24580,,1,1,92447,1324,2047
2,3,55,11,,,,,,5363,29,46
2,3,55,13,,,,,,6314,106,163
2,3,55,15,118,11540,,1,1,18157,350,541
2,3,55,17,232,20740,,1,1,24817,467,721
2,3,55,19,,,,,,12360,100,155
2,3,55,21,357,31540,,1,2,22193,173,268
2,3,55,23,,,,,,6704,85,131
2,3,55,25,357,31540,,1,1,191217,3755,5804
2,3,55,27,376,13180,,2,1,36743,348,537
2,3,55,29,,,,,,11191,430,664
2,3,55,31,,20260,,1,1,17180,228,352
2,3,55,33,232,32860,,2,1,17555,170,263
2,3,55,35,232,20740,,1,1,38178,527,814
2,3,55,37,,27020,,2,2,1869,10,16
2,3,55,39,,22540,,1,1,38261,504,780
2,3,55,41,,,,,,3663,39,61
2,3,55,43,,38420,,2,1,21021,163,252
2,3,55,45,357,31540,,1,2,13833,177,274
2,3,55,47,,,,,,7182,88,135
2,3,55,49,357,31540,,1,2,8911,162,250
2,3,55,51,,,,,,2469,14,21
2,3,55,53,,,,,,8588,171,264
2,3,55,55,376,48020,,2,1,31771,338,523
2,3,55,57,,,,,,11174,109,169
2,3,55,59,176,16980,29404,1,2,60995,1232,1904
2,3,55,61,267,24580,,1,2,8030,56,87
2,3,55,63,,29100,,1,1,43886,579,895
2,3,55,65,,,,,,6390,92,142
2,3,55,67,,,,,,7839,169,262
2,3,55,69,554,32980,,2,1,11226,62,95
2,3,55,71,,31820,,2,1,31262,400,618
2,3,55,73,554,48140,,1,1,50735,518,800
2,3,55,75,,31940,,2,1,16490,99,154
2,3,55,77,,,,,,6167,94,146
2,3,55,78,267,43020,,2,2,1438,8,12
2,3,55,79,376,33340,,1,1,339381,11921,18428
2,3,55,81,,,,,,16811,144,222
2,3,55,83,267,24580,,1,2,14964,179,276
2,3,55,85,,,,,,14683,121,188
2,3,55,87,118,11540,,1,1,66051,817,1263
2,3,55,89,376,33340,,1,1,32219,546,845
2,3,55,91,,,,,,2855,29,45
2,3,55,93,378,33460,,1,2,15599,228,352
2,3,55,95,,,,,,16868,129,199
2,3,55,97,554,44620,,2,1,27631,258,398
2,3,55,99,,,,,,5806,49,75
2,3,55,101,376,39540,,1,1,72170,697,1078
2,3,55,103,,,,,,6855,60,93
2,3,55,105,357,27500,,1,1,58669,1141,1764
2,3,55,107,,,,,,5687,31,48
2,3,55,109,378,33460,,1,2,30791,628,971
2,3,55,111,357,12660,,2,1,23455,188,290
2,3,55,113,,,,,,6703,58,90
2,3,55,115,267,43020,,2,1,16120,166,257
2,3,55,117,,43100,,1,1,44055,710,1097
2,3,55,119,,,,,,7946,61,95
2,3,55,121,,,,,,11168,94,145
2,3,55,123,,,,,,10969,78,121
2,3,55,125,,,,,,8940,49,76
2,3,55,127,376,48580,,2,1,39209,392,607
2,3,55,129,,,,,,6257,51,79
2,3,55,131,376,33340,,1,2,49430,1093,1690
2,3,55,133,376,33340,,1,1,145142,3486,5389
2,3,55,135,,,,,,20399,298,460
2,3,55,137,,,,,,10442,68,105
2,3,55,139,118,36780,,1,1,66020,641,991
2,3,55,141,554,49220,,2,1,28166,305,471
4,8,56,1,,29660,,2,1,16088,160,248
4,8,56,3,,,,,,4379,58,89
4,8,56,5,,23940,,2,1,17724,239,369
4,8,56,7,,,,,,6651,69,106
4,8,56,9,,,,,,5255,29,45
4,8,56,11,,,,,,2823,16,24
4,8,56,13,,40180,,2,1,14948,82,127
4,8,56,15,,,,,,5617,52,80
4,8,56,17,,,,,,1814,49,76
4,8,56,19,,,,,,3467,19,29
4,8,56,21,,16940,,1,1,35297,375,579
4,8,56,23,,,,,,6702,110,170
4,8,56,25,,16220,,1,1,29342,324,501
4,8,56,27,,,,,,926,5,8
4,8,56,29,,,,,,10985,60,93
4,8,56,31,,,,,,3416,19,29
4,8,56,33,,43260,,2,1,11261,62,96
4,8,56,35,,,,,,4210,23,36
4,8,56,37,,40540,,2,1,16941,177,274
4,8,56,39,,27220,,2,1,9172,50,78
4,8,56,41,,21740,,2,1,7401,75,116
4,8,56,43,,,,,,3141,17,27
4,8,56,45,,,,,,2958,16,25
